node,degree,wdegree,pagerank,is_oncokb,betweenness,closeness,clustering,degree_rank,wdegree_rank,pagerank_rank,betweenness_rank,closeness_rank,clustering_rank,is_cosmic,is_tcga
CSTF2T,1,0.944,3.768861873247475e-05,False,0.0,0.0,0.0,7253.0,7782.0,9041.0,1.0,1.0,2273.0,False,False
HEMGN,1,0.748,3.7630744398372686e-05,False,0.0,0.0,0.0,7253.0,9826.0,9049.0,1.0,1.0,2273.0,False,False
KCNC1,1,0.774,2.9488528132002615e-05,False,0.0,0.0,0.0,7253.0,9488.0,10115.0,1.0,1.0,2273.0,False,False
AGTR2,1,0.807,3.186854323816337e-05,False,0.0,0.0,0.0,7253.0,9016.0,9779.0,1.0,1.0,2273.0,False,False
EIF2B5,1,0.872,4.31825750792188e-05,False,0.0,0.0,0.0,7253.0,8422.0,8414.0,1.0,1.0,2273.0,False,False
SOCS5,1,0.97,3.241629179453621e-05,False,0.0,0.0,0.0,7253.0,7614.0,9709.0,1.0,1.0,2273.0,False,False
TPH2,1,0.925,3.7703645723735124e-05,False,0.0,0.0,0.0,7253.0,7959.0,9040.0,1.0,1.0,2273.0,False,False
UBE2J2,1,0.951,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7731.0,3637.0,1.0,1.0,2273.0,False,False
WSB2,1,0.738,3.206252882591498e-05,False,0.0,0.0,0.0,7253.0,9963.0,9758.0,1.0,1.0,2273.0,False,False
MAGEL2,1,0.716,2.8408920180718304e-05,False,0.0,0.0,0.0,7253.0,10286.0,10238.0,1.0,1.0,2273.0,False,False
BDKRB1,1,0.744,5.2115778618978494e-05,False,0.0,0.0,0.0,7253.0,9883.0,7528.0,1.0,1.0,2273.0,False,False
ITGAD,1,0.732,2.9346068578556255e-05,False,0.0,0.0,0.0,7253.0,10046.0,10134.0,1.0,1.0,2273.0,False,False
EMC9,1,0.999,4.719305305846096e-05,False,0.0,0.0,0.0,7253.0,7253.0,8019.0,1.0,1.0,2273.0,False,False
CKLF,1,0.939,7.551119048618352e-05,False,0.0,0.0,0.0,7253.0,7828.0,5562.0,1.0,1.0,2273.0,False,False
ABHD1,1,0.854,4.127193027073619e-05,False,0.0,0.0,0.0,7253.0,8542.0,8625.0,1.0,1.0,2273.0,False,False
CGA,1,0.99,6.111809298623578e-05,False,0.0,0.0,0.0,7253.0,7482.0,6741.0,1.0,1.0,2273.0,False,False
NIF3L1,1,0.758,3.81787041451587e-05,False,0.0,0.0,0.0,7253.0,9700.0,8981.0,1.0,1.0,2273.0,False,False
CPTP,1,0.711,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10372.0,3637.0,1.0,1.0,2273.0,False,False
PDLIM4,1,0.912,3.631266183319817e-05,False,0.0,0.0,0.0,7253.0,8084.0,9208.0,1.0,1.0,2273.0,False,False
RHBDF2,1,0.851,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,8577.0,4157.0,1.0,1.0,2273.0,False,False
DEFB129,1,0.789,6.76825386219565e-05,False,0.0,0.0,0.0,7253.0,9260.0,6230.0,1.0,1.0,2273.0,False,False
COMMD7-2,1,0.826,3.925031859889014e-05,False,0.0,0.0,0.0,7253.0,8794.0,8867.0,1.0,1.0,2273.0,False,False
GLTP,1,0.711,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10372.0,3637.0,1.0,1.0,2273.0,False,False
TMUB1,1,0.869,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8447.0,3637.0,1.0,1.0,2273.0,False,False
ZNF804A,1,0.707,5.367851376114062e-05,False,0.0,0.0,0.0,7253.0,10442.0,7356.0,1.0,1.0,2273.0,False,False
PLAGL1,1,0.823,4.083111910579788e-05,False,0.0,0.0,0.0,7253.0,8832.0,8686.0,1.0,1.0,2273.0,False,False
RNF185,1,0.869,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,8447.0,3637.0,1.0,1.0,2273.0,False,False
TBX18,1,0.707,4.5466877558976626e-05,False,0.0,0.0,0.0,7253.0,10442.0,8193.0,1.0,1.0,2273.0,False,False
DCAF12L1,1,0.728,3.4631885596871885e-05,False,0.0,0.0,0.0,7253.0,10098.0,9420.0,1.0,1.0,2273.0,False,False
GVQW2,1,0.717,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10265.0,3637.0,1.0,1.0,2273.0,False,False
C9ORF85,1,0.717,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10265.0,3637.0,1.0,1.0,2273.0,False,False
TMEM262,1,0.72,3.25729378075491e-05,False,0.0,0.0,0.0,7253.0,10206.0,9682.0,1.0,1.0,2273.0,False,False
DLG5,1,0.746,2.8373823669165575e-05,False,0.0,0.0,0.0,7253.0,9856.0,10242.0,1.0,1.0,2273.0,False,False
TIMM10B,1,0.997,5.304544890769725e-05,False,0.0,0.0,0.0,7253.0,7388.0,7431.0,1.0,1.0,2273.0,False,False
INO80C-2,1,0.704,2.6331778304512028e-05,False,0.0,0.0,0.0,7253.0,10496.0,10419.0,1.0,1.0,2273.0,False,False
SLC5A1,1,0.874,3.981579549803223e-05,False,0.0,0.0,0.0,7253.0,8410.0,8802.0,1.0,1.0,2273.0,False,False
MS4A3,1,0.854,4.100831428311765e-05,False,0.0,0.0,0.0,7253.0,8542.0,8669.0,1.0,1.0,2273.0,False,False
PMEL,1,0.857,3.9473452046072164e-05,False,0.0,0.0,0.0,7253.0,8524.0,8838.0,1.0,1.0,2273.0,False,False
SNTG2,1,0.927,4.782938918327427e-05,False,0.0,0.0,0.0,7253.0,7936.0,7935.0,1.0,1.0,2273.0,False,False
APH1A,1,0.852,3.9919864162688424e-05,True,0.0,0.0,0.0,7253.0,8568.0,8789.0,1.0,1.0,2273.0,False,False
ATP8A1,1,0.916,6.784077867364419e-05,False,0.0,0.0,0.0,7253.0,8054.0,6217.0,1.0,1.0,2273.0,False,False
ZFAND5,1,0.762,2.9791901471974772e-05,False,0.0,0.0,0.0,7253.0,9635.0,10071.0,1.0,1.0,2273.0,False,False
LENG1,1,0.845,2.613113246722519e-05,False,0.0,0.0,0.0,7253.0,8621.0,10432.0,1.0,1.0,2273.0,False,False
TRMT61B,1,0.735,2.3014249318831653e-05,False,0.0,0.0,0.0,7253.0,9998.0,10524.0,1.0,1.0,2273.0,False,False
MOB2,1,0.786,3.226937488421307e-05,False,0.0,0.0,0.0,7253.0,9307.0,9729.0,1.0,1.0,2273.0,False,False
STK36,1,0.865,3.360553841672623e-05,False,0.0,0.0,0.0,7253.0,8471.0,9562.0,1.0,1.0,2273.0,False,False
NAPSA,1,0.792,4.4207017594716285e-05,False,0.0,0.0,0.0,7253.0,9210.0,8321.0,1.0,1.0,2273.0,False,False
P2RY2,1,0.726,3.048510042278826e-05,False,0.0,0.0,0.0,7253.0,10137.0,9985.0,1.0,1.0,2273.0,False,False
ACAP1,1,0.736,3.972541297507696e-05,False,0.0,0.0,0.0,7253.0,9991.0,8814.0,1.0,1.0,2273.0,False,False
ZSCAN22,1,0.82,6.0445127709848964e-05,False,0.0,0.0,0.0,7253.0,8869.0,6806.0,1.0,1.0,2273.0,False,False
BEGAIN,1,0.816,4.080590727475397e-05,False,0.0,0.0,0.0,7253.0,8916.0,8688.0,1.0,1.0,2273.0,False,False
THRA,1,0.767,2.369557772855535e-05,False,0.0,0.0,0.0,7253.0,9580.0,10514.0,1.0,1.0,2273.0,False,False
AGPS,1,0.929,4.935747940730765e-05,False,0.0,0.0,0.0,7253.0,7916.0,7781.0,1.0,1.0,2273.0,False,False
PATE2,1,0.826,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,8794.0,4157.0,1.0,1.0,2273.0,False,False
PATE4,1,0.826,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,8794.0,4157.0,1.0,1.0,2273.0,False,False
GK3P,1,0.828,3.4657611825204524e-05,False,0.0,0.0,0.0,7253.0,8775.0,9415.0,1.0,1.0,2273.0,False,False
DNAH11,1,0.93,3.9271529584364315e-05,False,0.0,0.0,0.0,7253.0,7906.0,8865.0,1.0,1.0,2273.0,False,False
VCPIP1,1,0.996,4.149364582775592e-05,False,0.0,0.0,0.0,7253.0,7400.0,8604.0,1.0,1.0,2273.0,False,False
ANKRD6,1,0.756,3.2627640948634944e-05,False,0.0,0.0,0.0,7253.0,9726.0,9675.0,1.0,1.0,2273.0,False,False
C19ORF25,1,0.749,2.965227216784419e-05,False,0.0,0.0,0.0,7253.0,9818.0,10089.0,1.0,1.0,2273.0,False,False
SRSF12,1,0.706,3.27258469671461e-05,False,0.0,0.0,0.0,7253.0,10462.0,9661.0,1.0,1.0,2273.0,False,False
KRT16,1,0.861,4.6821337913230625e-05,False,0.0,0.0,0.0,7253.0,8495.0,8064.0,1.0,1.0,2273.0,False,False
RAET1L,1,0.923,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7981.0,3637.0,1.0,1.0,2273.0,False,False
MIF,1,0.744,2.722646719292804e-05,False,0.0,0.0,0.0,7253.0,9883.0,10340.0,1.0,1.0,2273.0,False,False
PDYN,1,0.907,4.4796767911647515e-05,False,0.0,0.0,0.0,7253.0,8143.0,8259.0,1.0,1.0,2273.0,False,False
RAET1E,1,0.923,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7981.0,3637.0,1.0,1.0,2273.0,False,False
SAFB,1,0.921,3.3608155021608235e-05,False,0.0,0.0,0.0,7253.0,8004.0,9561.0,1.0,1.0,2273.0,False,False
KCNK18,1,0.768,4.198568418195218e-05,False,0.0,0.0,0.0,7253.0,9566.0,8555.0,1.0,1.0,2273.0,False,False
YIPF6,1,0.781,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9383.0,3637.0,1.0,1.0,2273.0,False,False
ENSA,1,0.862,2.7653500460743974e-05,False,0.0,0.0,0.0,7253.0,8488.0,10313.0,1.0,1.0,2273.0,False,False
SYCE3,1,0.732,3.4880929622915584e-05,False,0.0,0.0,0.0,7253.0,10046.0,9389.0,1.0,1.0,2273.0,False,False
NR1D2,1,0.817,2.793777329870312e-05,False,0.0,0.0,0.0,7253.0,8905.0,10284.0,1.0,1.0,2273.0,False,False
TMEM129,1,0.951,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7731.0,3637.0,1.0,1.0,2273.0,False,False
RBKS,1,0.959,3.5616653309691494e-05,False,0.0,0.0,0.0,7253.0,7682.0,9299.0,1.0,1.0,2273.0,False,False
RASGRP3,1,0.812,3.393728920114171e-05,False,0.0,0.0,0.0,7253.0,8956.0,9516.0,1.0,1.0,2273.0,False,False
PON3,1,0.778,4.1548342058777546e-05,False,0.0,0.0,0.0,7253.0,9423.0,8598.0,1.0,1.0,2273.0,False,False
PGLYRP4,1,0.723,4.6385454976549305e-05,False,0.0,0.0,0.0,7253.0,10175.0,8108.0,1.0,1.0,2273.0,False,False
IL32,1,0.813,4.030626877010789e-05,False,0.0,0.0,0.0,7253.0,8944.0,8742.0,1.0,1.0,2273.0,False,False
SH3D19,1,0.831,3.61457450873088e-05,False,0.0,0.0,0.0,7253.0,8736.0,9232.0,1.0,1.0,2273.0,False,False
ACIN1,1,0.887,3.1817087788714615e-05,False,0.0,0.0,0.0,7253.0,8336.0,9788.0,1.0,1.0,2273.0,False,False
RFXAP,1,0.724,3.158529843287991e-05,False,0.0,0.0,0.0,7253.0,10159.0,9828.0,1.0,1.0,2273.0,False,False
ZNF335,1,0.781,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9383.0,3637.0,1.0,1.0,2273.0,False,False
RGS8,1,0.761,3.059708366631999e-05,False,0.0,0.0,0.0,7253.0,9655.0,9969.0,1.0,1.0,2273.0,False,False
SLC51B,1,0.808,3.516669157934532e-05,False,0.0,0.0,0.0,7253.0,9004.0,9357.0,1.0,1.0,2273.0,False,False
BOLL,1,0.877,3.104232917399007e-05,False,0.0,0.0,0.0,7253.0,8393.0,9909.0,1.0,1.0,2273.0,False,False
GUCA1A-2,1,0.724,6.532131668010851e-05,False,0.0,0.0,0.0,7253.0,10159.0,6410.0,1.0,1.0,2273.0,False,False
SLC17A6,1,0.731,3.962572741811449e-05,False,0.0,0.0,0.0,7253.0,10059.0,8825.0,1.0,1.0,2273.0,False,False
NKRF,1,0.983,2.6818578389047655e-05,False,0.0,0.0,0.0,7253.0,7545.0,10374.0,1.0,1.0,2273.0,False,False
TOM1L1,1,0.792,3.206804292165001e-05,False,0.0,0.0,0.0,7253.0,9210.0,9756.0,1.0,1.0,2273.0,False,False
RNF38,1,0.996,3.377830411404656e-05,False,0.0,0.0,0.0,7253.0,7400.0,9540.0,1.0,1.0,2273.0,False,False
HGH1,1,0.734,2.9005553027127596e-05,False,0.0,0.0,0.0,7253.0,10010.0,10172.0,1.0,1.0,2273.0,False,False
AKR1C1,1,0.917,5.223458523916619e-05,False,0.0,0.0,0.0,7253.0,8040.0,7512.0,1.0,1.0,2273.0,False,False
SH2D2A,1,0.834,3.0989167684716757e-05,False,0.0,0.0,0.0,7253.0,8710.0,9917.0,1.0,1.0,2273.0,False,False
PDXP,1,0.894,3.350757364357696e-05,False,0.0,0.0,0.0,7253.0,8290.0,9568.0,1.0,1.0,2273.0,False,False
SEMA6A,1,0.999,4.2990673718403006e-05,False,0.0,0.0,0.0,7253.0,7253.0,8436.0,1.0,1.0,2273.0,False,False
ULBP3,1,0.797,3.729593593109101e-05,False,0.0,0.0,0.0,7253.0,9157.0,9095.0,1.0,1.0,2273.0,False,False
NCOA2,1,0.998,3.3558398183979915e-05,True,0.0,0.0,0.0,7253.0,7373.0,9565.0,1.0,1.0,2273.0,False,False
MAEL,1,0.969,7.183305715419995e-05,False,0.0,0.0,0.0,7253.0,7623.0,5863.0,1.0,1.0,2273.0,False,False
ERO1B,1,0.833,4.113768412558027e-05,False,0.0,0.0,0.0,7253.0,8719.0,8642.0,1.0,1.0,2273.0,False,False
LRRC45,1,0.709,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10403.0,3637.0,1.0,1.0,2273.0,False,False
ENSP00000490530,1,0.904,7.585739559686026e-05,False,0.0,0.0,0.0,7253.0,8182.0,5537.0,1.0,1.0,2273.0,False,False
FABP7,1,0.77,3.670113999348237e-05,False,0.0,0.0,0.0,7253.0,9545.0,9159.0,1.0,1.0,2273.0,False,False
MYO1F,1,0.914,3.7339239067728636e-05,False,0.0,0.0,0.0,7253.0,8066.0,9089.0,1.0,1.0,2273.0,False,False
DDX43,1,0.882,3.228346921738181e-05,False,0.0,0.0,0.0,7253.0,8366.0,9727.0,1.0,1.0,2273.0,False,False
MEIS2,1,0.838,3.5871484632345786e-05,False,0.0,0.0,0.0,7253.0,8672.0,9274.0,1.0,1.0,2273.0,False,False
RPAP1,1,0.854,2.6806713797426386e-05,False,0.0,0.0,0.0,7253.0,8542.0,10375.0,1.0,1.0,2273.0,False,False
MIPEP,1,0.713,4.961269317701135e-05,False,0.0,0.0,0.0,7253.0,10335.0,7757.0,1.0,1.0,2273.0,False,False
TAMM41,1,0.705,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10478.0,3637.0,1.0,1.0,2273.0,False,False
RAD51D-2,1,0.706,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10462.0,3637.0,1.0,1.0,2273.0,False,False
CARD17,1,0.977,3.412145856213604e-05,False,0.0,0.0,0.0,7253.0,7579.0,9484.0,1.0,1.0,2273.0,False,False
KLRC3,1,0.878,3.3130698013361435e-05,False,0.0,0.0,0.0,7253.0,8386.0,9619.0,1.0,1.0,2273.0,False,False
REEP5,1,0.906,5.220285710201536e-05,False,0.0,0.0,0.0,7253.0,8156.0,7522.0,1.0,1.0,2273.0,False,False
MAS1L,1,0.761,3.138571938146942e-05,False,0.0,0.0,0.0,7253.0,9655.0,9859.0,1.0,1.0,2273.0,False,False
TJAP1,1,0.951,3.596237772286555e-05,False,0.0,0.0,0.0,7253.0,7731.0,9262.0,1.0,1.0,2273.0,False,False
DPP6,1,0.933,5.438277050541341e-05,False,0.0,0.0,0.0,7253.0,7870.0,7282.0,1.0,1.0,2273.0,False,False
PRELID1,1,0.705,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10478.0,3637.0,1.0,1.0,2273.0,False,False
DNMBP,1,0.891,4.352509293156959e-05,False,0.0,0.0,0.0,7253.0,8310.0,8389.0,1.0,1.0,2273.0,False,False
SLC39A10,1,0.82,6.0332913190764514e-05,False,0.0,0.0,0.0,7253.0,8869.0,6817.0,1.0,1.0,2273.0,False,False
ISCA1,1,0.755,3.771811650817052e-05,False,0.0,0.0,0.0,7253.0,9735.0,9038.0,1.0,1.0,2273.0,False,False
MCMBP,1,0.727,2.7974821762396744e-05,False,0.0,0.0,0.0,7253.0,10115.0,10279.0,1.0,1.0,2273.0,False,False
GP2,1,0.999,3.6322964555352794e-05,False,0.0,0.0,0.0,7253.0,7253.0,9206.0,1.0,1.0,2273.0,False,False
RND3,1,0.999,3.598405079358298e-05,False,0.0,0.0,0.0,7253.0,7253.0,9258.0,1.0,1.0,2273.0,False,False
FBF1,1,0.709,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10403.0,3637.0,1.0,1.0,2273.0,False,False
ERP29,1,0.705,4.068227092886553e-05,False,0.0,0.0,0.0,7253.0,10478.0,8701.0,1.0,1.0,2273.0,False,False
B3GAT2,1,0.917,4.835137762919555e-05,False,0.0,0.0,0.0,7253.0,8040.0,7880.0,1.0,1.0,2273.0,False,False
RCC1,1,0.798,3.458550644646399e-05,False,0.0,0.0,0.0,7253.0,9150.0,9430.0,1.0,1.0,2273.0,False,False
TRERF1,1,0.97,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,7614.0,3637.0,1.0,1.0,2273.0,False,False
KCNK9,1,0.792,4.912441450910326e-05,False,0.0,0.0,0.0,7253.0,9210.0,7808.0,1.0,1.0,2273.0,False,False
CCDC120,1,0.892,4.408214615256787e-05,False,0.0,0.0,0.0,7253.0,8303.0,8337.0,1.0,1.0,2273.0,False,False
MAFF,1,0.847,3.132643227727116e-05,False,0.0,0.0,0.0,7253.0,8604.0,9871.0,1.0,1.0,2273.0,False,False
GSKIP,1,0.985,3.209676914977835e-05,False,0.0,0.0,0.0,7253.0,7524.0,9752.0,1.0,1.0,2273.0,False,False
EVC2,1,0.979,3.727587454361699e-05,False,0.0,0.0,0.0,7253.0,7571.0,9096.0,1.0,1.0,2273.0,False,False
USP28,1,0.708,2.679843976651703e-05,False,0.0,0.0,0.0,7253.0,10422.0,10376.0,1.0,1.0,2273.0,False,False
SH3YL1,1,0.84,3.5173702735945454e-05,False,0.0,0.0,0.0,7253.0,8650.0,9355.0,1.0,1.0,2273.0,False,False
ALPI,1,0.902,3.397079904139255e-05,False,0.0,0.0,0.0,7253.0,8215.0,9509.0,1.0,1.0,2273.0,False,False
OSBPL9,1,0.964,6.003351506638308e-05,False,0.0,0.0,0.0,7253.0,7653.0,6839.0,1.0,1.0,2273.0,False,False
UNC5B,1,0.787,3.518069779382138e-05,False,0.0,0.0,0.0,7253.0,9291.0,9353.0,1.0,1.0,2273.0,False,False
IL15RA,1,0.81,3.166447465331733e-05,False,0.0,0.0,0.0,7253.0,8978.0,9808.0,1.0,1.0,2273.0,False,False
MLF1,1,0.744,2.957373029716227e-05,True,0.0,0.0,0.0,7253.0,9883.0,10101.0,1.0,1.0,2273.0,False,False
GLIPR2,1,0.762,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9635.0,3637.0,1.0,1.0,2273.0,False,False
SEMA4G,1,0.978,4.689212788895664e-05,False,0.0,0.0,0.0,7253.0,7576.0,8056.0,1.0,1.0,2273.0,False,False
BCAS4,1,0.864,4.20302314011725e-05,False,0.0,0.0,0.0,7253.0,8475.0,8551.0,1.0,1.0,2273.0,False,False
LMF2,1,0.735,3.1306786247029066e-05,False,0.0,0.0,0.0,7253.0,9998.0,9874.0,1.0,1.0,2273.0,False,False
SPAG1,1,0.719,3.183881802315274e-05,False,0.0,0.0,0.0,7253.0,10233.0,9782.0,1.0,1.0,2273.0,False,False
GLIPR1,1,0.762,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,9635.0,3637.0,1.0,1.0,2273.0,False,False
C9ORF135,1,0.825,3.482307151267572e-05,False,0.0,0.0,0.0,7253.0,8805.0,9394.0,1.0,1.0,2273.0,False,False
PPEF1,1,0.92,3.725399372002342e-05,False,0.0,0.0,0.0,7253.0,8009.0,9101.0,1.0,1.0,2273.0,False,False
NUS1,1,0.72,4.161544896082597e-05,False,0.0,0.0,0.0,7253.0,10206.0,8592.0,1.0,1.0,2273.0,False,False
PHOX2B,1,0.749,3.1306121364102654e-05,True,0.0,0.0,0.0,7253.0,9818.0,9875.0,1.0,1.0,2273.0,False,False
B3GALT1,1,0.947,4.7323807301505465e-05,False,0.0,0.0,0.0,7253.0,7765.0,7999.0,1.0,1.0,2273.0,False,False
TEAD2,1,0.814,3.5282561525977665e-05,False,0.0,0.0,0.0,7253.0,8937.0,9338.0,1.0,1.0,2273.0,False,False
PURA,1,0.717,2.640372011811033e-05,False,0.0,0.0,0.0,7253.0,10265.0,10414.0,1.0,1.0,2273.0,False,False
IGF2BP3,1,0.925,3.07544915713531e-05,False,0.0,0.0,0.0,7253.0,7959.0,9953.0,1.0,1.0,2273.0,False,False
CYP27C1,1,0.93,3.5027172590767384e-05,False,0.0,0.0,0.0,7253.0,7906.0,9372.0,1.0,1.0,2273.0,False,False
CIAO2A,1,0.996,3.715493003765126e-05,False,0.0,0.0,0.0,7253.0,7400.0,9111.0,1.0,1.0,2273.0,False,False
SLC27A4,1,0.843,5.1177126185491806e-05,False,0.0,0.0,0.0,7253.0,8635.0,7620.0,1.0,1.0,2273.0,False,False
ZNF510,1,0.787,4.012730111040322e-05,False,0.0,0.0,0.0,7253.0,9291.0,8765.0,1.0,1.0,2273.0,False,False
FTMT,1,0.858,3.9186907467731636e-05,False,0.0,0.0,0.0,7253.0,8518.0,8875.0,1.0,1.0,2273.0,False,False
BOK,1,0.985,3.582348544432221e-05,False,0.0,0.0,0.0,7253.0,7524.0,9281.0,1.0,1.0,2273.0,False,False
RASSF1,1,0.912,5.7610686238773874e-05,False,0.0,0.0,0.0,7253.0,8084.0,7012.0,1.0,1.0,2273.0,False,False
ECE1,1,0.825,3.4223476724078976e-05,False,0.0,0.0,0.0,7253.0,8805.0,9473.0,1.0,1.0,2273.0,False,False
CYP4F2,1,0.967,5.6869950158441917e-05,False,0.0,0.0,0.0,7253.0,7635.0,7061.0,1.0,1.0,2273.0,False,False
ILVBL,1,0.828,2.6378816904844e-05,False,0.0,0.0,0.0,7253.0,8775.0,10417.0,1.0,1.0,2273.0,False,False
PLAGL2,1,0.748,4.740639012347312e-05,False,0.0,0.0,0.0,7253.0,9826.0,7986.0,1.0,1.0,2273.0,False,False
PUSL1,1,0.791,2.18498502834303e-05,False,0.0,0.0,0.0,7253.0,9226.0,10543.0,1.0,1.0,2273.0,False,False
TGM2,1,0.762,2.815937638747096e-05,False,0.0,0.0,0.0,7253.0,9635.0,10265.0,1.0,1.0,2273.0,False,False
TRIM13,1,0.779,3.1314190345783994e-05,False,0.0,0.0,0.0,7253.0,9408.0,9873.0,1.0,1.0,2273.0,False,False
TNFSF9,1,0.992,3.190689163281078e-05,False,0.0,0.0,0.0,7253.0,7466.0,9775.0,1.0,1.0,2273.0,False,False
RAB33B,1,0.999,4.193616242011382e-05,False,0.0,0.0,0.0,7253.0,7253.0,8559.0,1.0,1.0,2273.0,False,False
CSNK2A2,1,0.786,2.870020921079984e-05,False,0.0,0.0,0.0,7253.0,9307.0,10200.0,1.0,1.0,2273.0,False,False
CNOT2,1,0.999,5.5629075624280444e-05,False,0.0,0.0,0.0,7253.0,7253.0,7168.0,1.0,1.0,2273.0,False,False
SLC22A6,1,0.709,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10403.0,3637.0,1.0,1.0,2273.0,False,False
FBXL20,1,0.891,3.286775937580236e-05,False,0.0,0.0,0.0,7253.0,8310.0,9640.0,1.0,1.0,2273.0,False,False
TSSK6,1,0.76,2.7619185694622894e-05,False,0.0,0.0,0.0,7253.0,9671.0,10315.0,1.0,1.0,2273.0,False,False
CYGB,1,0.851,9.466111321469139e-05,False,0.0,0.0,0.0,7253.0,8577.0,4157.0,1.0,1.0,2273.0,False,False
BMP8A,1,0.934,5.32224532535718e-05,False,0.0,0.0,0.0,7253.0,7862.0,7413.0,1.0,1.0,2273.0,False,False
DEPDC7,1,0.929,3.412239340336243e-05,False,0.0,0.0,0.0,7253.0,7916.0,9483.0,1.0,1.0,2273.0,False,False
GFER,1,0.747,4.606231407046226e-05,False,0.0,0.0,0.0,7253.0,9839.0,8137.0,1.0,1.0,2273.0,False,False
EXOC8,1,0.748,3.6735655523441863e-05,False,0.0,0.0,0.0,7253.0,9826.0,9158.0,1.0,1.0,2273.0,False,False
SLC25A20,1,0.79,3.24399445413746e-05,False,0.0,0.0,0.0,7253.0,9248.0,9708.0,1.0,1.0,2273.0,False,False
ABRAXAS1,1,0.706,9.46611132146914e-05,True,0.0,0.0,0.0,7253.0,10462.0,3637.0,1.0,1.0,2273.0,False,False
DOCK9,1,0.937,2.6151646491508135e-05,False,0.0,0.0,0.0,7253.0,7841.0,10430.0,1.0,1.0,2273.0,False,False
FRS3,1,0.993,3.28868215243395e-05,False,0.0,0.0,0.0,7253.0,7455.0,9637.0,1.0,1.0,2273.0,False,False
DUSP15,1,0.729,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10085.0,3637.0,1.0,1.0,2273.0,False,False
DUSP23,1,0.729,9.46611132146914e-05,False,0.0,0.0,0.0,7253.0,10085.0,3637.0,1.0,1.0,2273.0,False,False
GRSF1,1,0.723,2.896953515360634e-05,False,0.0,0.0,0.0,7253.0,10175.0,10175.0,1.0,1.0,2273.0,False,False
UBR3,1,0.745,3.844467923854098e-05,False,0.0,0.0,0.0,7253.0,9868.0,8956.0,1.0,1.0,2273.0,False,False
ARFGEF1,1,0.94,5.25469178767971e-05,False,0.0,0.0,0.0,7253.0,7819.0,7479.0,1.0,1.0,2273.0,False,False
BCAM,1,0.792,6.990857758841738e-05,False,0.0,0.0,0.0,7253.0,9210.0,6021.0,1.0,1.0,2273.0,False,False
EMSY,1,0.904,3.303408662437376e-05,True,0.0,0.0,0.0,7253.0,8182.0,9628.0,1.0,1.0,2273.0,False,False
RAD21L1,1,0.965,3.666183667289314e-05,False,0.0,0.0,0.0,7253.0,7645.0,9167.0,1.0,1.0,2273.0,False,False
PRR5,1,0.999,3.502693709318868e-05,False,0.0,0.0,0.0,7253.0,7253.0,9373.0,1.0,1.0,2273.0,False,False
TBX20,1,0.876,4.191109866362556e-05,False,0.0,0.0,0.0,7253.0,8399.0,8562.0,1.0,1.0,2273.0,False,False
KIAA0408,1,0.717,3.694528748305477e-05,False,0.0,0.0,0.0,7253.0,10265.0,9134.0,1.0,1.0,2273.0,False,False
DPH5,1,0.709,4.1134797943365005e-05,False,0.0,0.0,0.0,7253.0,10403.0,8645.0,1.0,1.0,2273.0,False,False
DUSP16,1,0.859,3.0046998120071494e-05,False,0.0,0.0,0.0,7253.0,8510.0,10039.0,1.0,1.0,2273.0,False,False
MAPK4,1,0.775,2.97888370552849e-05,False,0.0,0.0,0.0,7253.0,9465.0,10072.0,1.0,1.0,2273.0,False,False
ADAMTS7,1,0.941,4.243623410045575e-05,False,0.0,0.0,0.0,7253.0,7811.0,8506.0,1.0,1.0,2273.0,False,False
MAGI2,1,0.84,3.9436393580540046e-05,True,0.0,0.0,0.0,7253.0,8650.0,8843.0,1.0,1.0,2273.0,False,False
TLK1,1,0.751,2.5549200040649192e-05,False,0.0,0.0,0.0,7253.0,9794.0,10461.0,1.0,1.0,2273.0,False,False
